HomeVictory,HomeDefeat,HomeDraw,HomeGoal,ExtVictory,ExtDefeat,ExtDraw,ExtGoal,Date,TrueResult,BetH,BetD,BetA
0.666666666667,0.333333333333,0,2,0,0.666666666667,0.333333333333,0.666666666667,141102,H,2.5,3.5,2.63
1,0,0,2.33333333333,0.333333333333,0.666666666667,0,0.333333333333,141107,A,2.05,3.4,3.5
1,0,0,2.33333333333,0,0.666666666667,0.333333333333,0.666666666667,141108,H,1.73,3.8,4.5
0.333333333333,0.333333333333,0.333333333333,3,0.333333333333,0,0.666666666667,0.666666666667,141108,A,13,7,1.18
0,0.333333333333,0.666666666667,1,0.333333333333,0.666666666667,0,1.33333333333,141108,H,2.63,3.5,2.5
0.666666666667,0,0.333333333333,2,0.333333333333,0.666666666667,0,1,141108,A,1.8,3.8,4
0.666666666667,0,0.333333333333,1.33333333333,0,0.333333333333,0.666666666667,1,141108,D,1.5,4.33,6
0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,3,141108,H,2.63,3.3,2.63
0,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0,0.333333333333,1.66666666667,141109,H,1.57,4.33,5
1,0,0,2,0.333333333333,0.666666666667,0,0.333333333333,141109,H,1.57,4.2,5.25
1,0,0,4,0,0.333333333333,0.666666666667,0.666666666667,141122,H,1.14,8,15
0.333333333333,0.666666666667,0,0.666666666667,0,1,0,0.333333333333,141122,A,2.1,3.3,3.5
0.666666666667,0.333333333333,0,0.666666666667,0,0.333333333333,0.666666666667,1,141122,A,3.8,3.6,1.91
0.333333333333,0.333333333333,0.333333333333,1,0.333333333333,0.333333333333,0.333333333333,0.666666666667,141122,D,2.15,3.3,3.4
0.333333333333,0,0.666666666667,1.33333333333,0.333333333333,0.666666666667,0,1,141122,A,1.36,5,7.5
0.666666666667,0.333333333333,0,2.33333333333,0,1,0,1,141122,D,7,4.75,1.4
1,0,0,1.66666666667,0.666666666667,0.333333333333,0,2,141122,H,3,3.4,2.3
0.333333333333,0.333333333333,0.333333333333,1,0.333333333333,0.666666666667,0,1,141123,H,1.91,3.6,3.75
0.333333333333,0.333333333333,0.333333333333,1.33333333333,0,1,0,0.333333333333,141123,A,2.38,3.5,2.8
0.333333333333,0.333333333333,0.333333333333,1,0.333333333333,0.666666666667,0,2.33333333333,141128,A,2.25,3.4,3.1
1,0,0,2,0.333333333333,0.666666666667,0,0.333333333333,141129,H,2,3.5,3.75
0.666666666667,0.333333333333,0,2,0.666666666667,0,0.333333333333,2,141129,A,15,7.5,1.18
0.666666666667,0.333333333333,0,2,0.666666666667,0.333333333333,0,1,141129,H,1.7,4,4.75
0.333333333333,0,0.666666666667,1,0.666666666667,0.333333333333,0,2.33333333333,141129,H,1.5,4.33,6.5
1,0,0,2,0,0.333333333333,0.666666666667,0.333333333333,141129,H,1.95,3.7,3.75
0.333333333333,0.333333333333,0.333333333333,1,0,0.666666666667,0.333333333333,0.666666666667,141129,H,2.2,3.5,3.25
0.333333333333,0.666666666667,0,2.33333333333,0,0.666666666667,0.333333333333,1.33333333333,141130,H,5,4.33,1.62
1,0,0,2,0.666666666667,0.333333333333,0,1.66666666667,141130,H,1.91,3.75,3.8
0.333333333333,0.666666666667,0,0.333333333333,0,0.666666666667,0.333333333333,0.666666666667,141205,H,1.5,4.6,6
1,0,0,4,0.333333333333,0.333333333333,0.333333333333,2,141206,H,1.25,6,12
0.333333333333,0.666666666667,0,1,0.333333333333,0.666666666667,0,0.666666666667,141206,A,2.88,3.2,2.55
0.333333333333,0.666666666667,0,0.666666666667,0.666666666667,0.333333333333,0,2.66666666667,141206,A,3.8,3.6,1.95
0.333333333333,0.333333333333,0.333333333333,1.33333333333,0.333333333333,0.666666666667,0,1,141206,H,1.67,3.8,5.25
0.666666666667,0,0.333333333333,2.66666666667,0.333333333333,0.333333333333,0.333333333333,1,141206,D,2.38,3.3,3.1
0,0.666666666667,0.333333333333,1,0,1,0,0.333333333333,141206,A,2.25,3.4,3.25
0.333333333333,0.666666666667,0,2,0.333333333333,0.666666666667,0,0.666666666667,141207,H,2.05,3.6,3.5
0.666666666667,0,0.333333333333,1.33333333333,0,0.666666666667,0.333333333333,0.333333333333,141207,H,2.1,3.4,3.6
0.666666666667,0.333333333333,0,2.66666666667,0.333333333333,0.666666666667,0,1.33333333333,141212,H,1.85,3.9,4
1,0,0,2.66666666667,0.666666666667,0,0.333333333333,1.66666666667,141213,A,9.5,5.75,1.3
0.333333333333,0.666666666667,0,1.33333333333,0,1,0,0.333333333333,141213,D,2.4,3.3,3
0.333333333333,0.666666666667,0,1,0,0.666666666667,0.333333333333,1,141213,H,5.5,4,1.62
0.333333333333,0.333333333333,0.333333333333,1.66666666667,0.666666666667,0.333333333333,0,3,141213,D,2.38,3.4,3
1,0,0,2.66666666667,0.666666666667,0.333333333333,0,2,141213,A,1.8,3.7,4.5
0.666666666667,0.333333333333,0,2,0.666666666667,0.333333333333,0,2,141213,D,2.45,3.4,2.88
0.666666666667,0,0.333333333333,2,0.333333333333,0.666666666667,0,1,141214,D,1.67,4,5
1,0,0,2,0,1,0,0,141214,D,1.36,5.25,8
1,0,0,2.33333333333,0.333333333333,0,0.666666666667,1.33333333333,141216,H,1.08,11,29
0,1,0,0.666666666667,0,0.666666666667,0.333333333333,0.666666666667,141216,D,2.25,3.4,3.2
1,0,0,1.66666666667,0.333333333333,0.333333333333,0.333333333333,1.66666666667,141216,A,2.1,3.4,3.6
0.333333333333,0.666666666667,0,1,0.666666666667,0.333333333333,0,1,141216,H,2.3,3.3,3.1
0.666666666667,0.333333333333,0,0.666666666667,0.666666666667,0.333333333333,0,3,141217,D,1.85,3.75,4.2
0.666666666667,0.333333333333,0,2.33333333333,0.333333333333,0.666666666667,0,1.66666666667,141217,D,2.05,3.5,3.6
0.666666666667,0.333333333333,0,3.33333333333,0.333333333333,0.666666666667,0,1,141217,A,3.25,3.75,2.1
0.666666666667,0.333333333333,0,2.33333333333,0.333333333333,0.666666666667,0,1.33333333333,141217,H,1.44,4.75,7
0.333333333333,0,0.666666666667,2,0.333333333333,0.666666666667,0,1.33333333333,141217,A,2.75,3.5,2.5
0,0.333333333333,0.666666666667,1.33333333333,1,0,0,3,141219,A,15,7,1.2
0.666666666667,0.333333333333,0,2,0,0.666666666667,0.333333333333,0.333333333333,141220,H,2.5,3.4,2.8
0.333333333333,0,0.666666666667,2,0.333333333333,0.666666666667,0,1.66666666667,141220,D,1.44,4.75,7
0.666666666667,0.333333333333,0,2.66666666667,0,0.666666666667,0.333333333333,0.333333333333,141220,D,1.8,3.6,4.5
0,1,0,0,0,0.666666666667,0.333333333333,0.333333333333,141220,D,1.85,3.8,4
0.666666666667,0,0.333333333333,3,0,0.666666666667,0.333333333333,0.666666666667,141220,H,6.5,4.33,1.5
0.666666666667,0,0.333333333333,1.33333333333,0.666666666667,0.333333333333,0,2.33333333333,141220,H,1.5,4.2,7
0.333333333333,0.333333333333,0.333333333333,1,0.333333333333,0.333333333333,0.333333333333,2.66666666667,141221,D,2.45,3.4,2.88
0.333333333333,0.666666666667,0,0.333333333333,0,1,0,0.333333333333,141221,A,2.5,3.4,2.8
0.666666666667,0,0.333333333333,1.33333333333,1,0,0,2.33333333333,150130,H,6.5,4.33,1.5
0,0.333333333333,0.666666666667,1,0.333333333333,0.333333333333,0.333333333333,2,150131,H,2.63,3.5,2.63
0.666666666667,0.333333333333,0,1.33333333333,0.333333333333,0.666666666667,0,1.33333333333,150131,A,2.2,3.3,3.4
0.333333333333,0,0.666666666667,2.33333333333,0,1,0,0.333333333333,150131,D,2.5,3.4,2.8
0,0.333333333333,0.666666666667,1.33333333333,0,0.333333333333,0.666666666667,0.333333333333,150131,H,2.05,3.5,3.6
0.333333333333,0.333333333333,0.333333333333,1.66666666667,0,0.333333333333,0.666666666667,2.66666666667,150131,H,1.95,3.5,4
0,0.666666666667,0.333333333333,0,0,0.666666666667,0.333333333333,0.666666666667,150131,A,3,3.4,2.38
0.666666666667,0.333333333333,0,1.66666666667,0.333333333333,0.666666666667,0,1.66666666667,150201,H,2.4,3.4,2.9
0.666666666667,0,0.333333333333,3,0.333333333333,0.333333333333,0.333333333333,2.66666666667,150201,H,2.38,3.4,3
1,0,0,2.33333333333,0.666666666667,0.333333333333,0,2,150203,D,1.13,9,19
0.666666666667,0,0.333333333333,3.66666666667,0.333333333333,0.333333333333,0.333333333333,2.33333333333,150203,D,3.8,4,1.85
0.333333333333,0.666666666667,0,1.33333333333,0,0.666666666667,0.333333333333,0.666666666667,150203,D,2.25,3.4,3.25
0.666666666667,0.333333333333,0,2.66666666667,0,0.333333333333,0.666666666667,1,150203,H,1.53,4.33,6
0.666666666667,0,0.333333333333,1.33333333333,0.666666666667,0.333333333333,0,1,150204,A,1.44,4.5,7.5
0,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0,0.333333333333,2,150204,D,2.25,3.4,3.2
0.333333333333,0.666666666667,0,0.333333333333,0.666666666667,0.333333333333,0,1.33333333333,150204,A,5.5,3.75,1.67
0.666666666667,0.333333333333,0,2.33333333333,0,1,0,1,150204,A,1.67,4.2,4.75
0,0.333333333333,0.666666666667,1.33333333333,0,0.333333333333,0.666666666667,0.333333333333,150204,A,2.5,3.3,2.88
0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,1,150206,H,2.6,3.3,2.75
0,0.333333333333,0.666666666667,0.333333333333,0,0.333333333333,0.666666666667,0.333333333333,150207,D,1.95,3.5,4
0.333333333333,0,0.666666666667,2,0,0.666666666667,0.333333333333,0.333333333333,150207,A,5.5,4,1.62
0.333333333333,0.666666666667,0,0.666666666667,0,0.333333333333,0.666666666667,1.66666666667,150207,H,2.3,3.3,3.2
0.333333333333,0.333333333333,0.333333333333,2.33333333333,0,0.666666666667,0.333333333333,2,150207,A,1.91,3.6,4
0,0.666666666667,0.333333333333,0,0.666666666667,0.333333333333,0,2.33333333333,150207,A,13,7,1.2
0.666666666667,0,0.333333333333,2.33333333333,0.333333333333,0.666666666667,0,2,150207,H,1.57,4.33,5.5
0.666666666667,0.333333333333,0,1.66666666667,0,0.666666666667,0.333333333333,1.33333333333,150208,D,1.91,3.8,3.8
0.666666666667,0,0.333333333333,2.33333333333,0.666666666667,0.333333333333,0,0.666666666667,150208,H,4.2,3.75,1.85
0.333333333333,0.333333333333,0.333333333333,1,0,0.333333333333,0.666666666667,0.666666666667,150213,H,1.33,5.25,9.5
0.666666666667,0,0.333333333333,1.33333333333,0.333333333333,0,0.666666666667,1,150214,H,1.09,11,26
0.333333333333,0,0.666666666667,3.33333333333,0.666666666667,0,0.333333333333,2.33333333333,150214,H,2.3,3.6,3
0.333333333333,0.666666666667,0,1.33333333333,0.333333333333,0,0.666666666667,0.666666666667,150214,H,1.95,3.7,3.8
0,0,1,0.666666666667,0.333333333333,0,0.666666666667,2,150214,A,2.3,3.5,3
1,0,0,2.66666666667,0.666666666667,0.333333333333,0,1.66666666667,150214,H,1.73,3.6,5.25
1,0,0,2,0.666666666667,0.333333333333,0,1,150214,H,2.6,3.4,2.7
0.333333333333,0.333333333333,0.333333333333,1.33333333333,0,0.333333333333,0.666666666667,0,150215,A,1.85,3.6,4.33
0.333333333333,0.666666666667,0,0.333333333333,0,0.666666666667,0.333333333333,0.333333333333,150215,A,2.15,3.4,3.5
0,0.666666666667,0.333333333333,0,0.333333333333,0.333333333333,0.333333333333,1.33333333333,150220,A,6,4,1.57
0.666666666667,0,0.333333333333,2.33333333333,0.666666666667,0.333333333333,0,1,150221,D,3.1,3.4,2.3
0,0,1,0,0,0.666666666667,0.333333333333,1,150221,D,2.3,3.2,3.3
0.333333333333,0.333333333333,0.333333333333,2,0.333333333333,0.666666666667,0,2,150221,D,3.1,3.5,2.25
0.333333333333,0.666666666667,0,2,0,0.333333333333,0.666666666667,1.33333333333,150221,H,2.4,3.5,2.9
0,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0,1.66666666667,150221,A,17,7.5,1.17
0.666666666667,0,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0,1.66666666667,150221,D,2.05,3.5,3.6
0.333333333333,0.666666666667,0,0.666666666667,0.333333333333,0.666666666667,0,0.666666666667,150222,D,3.1,3.4,2.3
1,0,0,3,0.333333333333,0.333333333333,0.333333333333,2,150222,H,1.33,5.25,9
0.666666666667,0,0.333333333333,3.66666666667,0.333333333333,0.666666666667,0,1,150227,H,1.1,10,26
0.333333333333,0.333333333333,0.333333333333,2,0.333333333333,0.333333333333,0.333333333333,1,150228,H,1.5,4.33,6.5
0.333333333333,0,0.666666666667,2,0.333333333333,0.333333333333,0.333333333333,1,150228,H,2,3.6,3.6
0.333333333333,0.333333333333,0.333333333333,1.33333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,150228,D,2.1,3.5,3.4
0,1,0,0,0.333333333333,0.666666666667,0,1,150228,H,2.8,3.4,2.5
0.333333333333,0.666666666667,0,1,0,0.333333333333,0.666666666667,1,150228,H,2,3.6,3.6
0,0.333333333333,0.666666666667,1.66666666667,0.333333333333,0.666666666667,0,0.666666666667,150228,H,1.36,4.75,9
1,0,0,2,0.333333333333,0.333333333333,0.333333333333,0.666666666667,150301,H,1.57,4.2,5.75
1,0,0,2.33333333333,0.333333333333,0,0.666666666667,2.66666666667,150301,A,3.6,3.75,1.91
0,1,0,0.666666666667,0.333333333333,0.666666666667,0,1,150306,D,2.1,3.3,3.6
0.333333333333,0,0.666666666667,2.33333333333,0.666666666667,0,0.333333333333,3.66666666667,150307,H,3.5,3.5,2.1
0.333333333333,0.333333333333,0.333333333333,1.66666666667,0.333333333333,0.333333333333,0.333333333333,1.33333333333,150307,A,2.6,3.4,2.7
0.333333333333,0.333333333333,0.333333333333,1,0.666666666667,0,0.333333333333,2,150307,D,6,4.33,1.53
0,0.333333333333,0.666666666667,1,0.666666666667,0.333333333333,0,3,150307,A,13,6.5,1.22
0.666666666667,0.333333333333,0,2.66666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,150307,D,2.6,3.3,2.75
0.666666666667,0,0.333333333333,1,0,0.666666666667,0.333333333333,0.666666666667,150307,H,2.25,3.4,3.2
0,0,1,0.333333333333,0,0.666666666667,0.333333333333,1.33333333333,150308,H,2.4,3.3,3
0,1,0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1.33333333333,150308,A,5,3.8,1.7
0.333333333333,0.333333333333,0.333333333333,1.66666666667,0,0.333333333333,0.666666666667,0.666666666667,150313,H,1.44,4.33,7.5
0.333333333333,0,0.666666666667,1.66666666667,0,0.666666666667,0.333333333333,1,150314,A,1.95,3.5,4
0.666666666667,0.333333333333,0,2.33333333333,0.333333333333,0.666666666667,0,1,150314,D,1.33,5,10
0.666666666667,0,0.333333333333,1.33333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,150314,H,1.73,3.8,4.75
0.333333333333,0.666666666667,0,0.333333333333,0,0.666666666667,0.333333333333,0.333333333333,150314,D,2.75,3.25,2.63
0.666666666667,0.333333333333,0,1.66666666667,0.333333333333,0.666666666667,0,1.33333333333,150314,H,1.75,3.75,4.75
0.666666666667,0.333333333333,0,2.66666666667,1,0,0,3.66666666667,150314,A,10,5.75,1.29
1,0,0,1.33333333333,0,0.666666666667,0.333333333333,0.666666666667,150315,H,1.75,3.75,4.75
1,0,0,3,0.333333333333,0.666666666667,0,0.666666666667,150315,H,1.33,5.25,9
0.333333333333,0,0.666666666667,1,0.333333333333,0.333333333333,0.333333333333,1,150320,A,2.38,3.25,3.1
0.333333333333,0,0.666666666667,1.66666666667,0.666666666667,0,0.333333333333,1.33333333333,150321,D,2.2,3.4,3.3
0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0,1,150321,H,3,3.4,2.38
0,0.666666666667,0.333333333333,1,0.666666666667,0,0.333333333333,2,150321,A,5,4.2,1.62
0,1,0,0,0,0.666666666667,0.333333333333,0.666666666667,150321,D,3.75,3.5,2
0.666666666667,0,0.333333333333,1.66666666667,0.333333333333,0.333333333333,0.333333333333,2,150321,A,3,3.5,2.3
0,0.666666666667,0.333333333333,0.666666666667,0,0.666666666667,0.333333333333,1.66666666667,150321,H,2.5,3.4,2.8
0.666666666667,0,0.333333333333,4.33333333333,0,0.333333333333,0.666666666667,1,150322,A,1.17,7.5,17
0.333333333333,0.333333333333,0.333333333333,1.66666666667,0.666666666667,0.333333333333,0,3.33333333333,150322,D,3.25,3.6,2.15
0.666666666667,0,0.333333333333,2.33333333333,1,0,0,4.33333333333,150404,A,3.3,3.5,2.15
1,0,0,2.33333333333,0,0.666666666667,0.333333333333,0.666666666667,150404,D,2,3.75,3.5
0.333333333333,0.333333333333,0.333333333333,1,0,0.666666666667,0.333333333333,0.333333333333,150404,H,2.6,3.2,2.8
1,0,0,2.33333333333,0.333333333333,0,0.666666666667,1.66666666667,150404,A,2.7,3.5,2.6
0.666666666667,0.333333333333,0,3,0,1,0,0.333333333333,150404,H,1.36,5,8.5
0.333333333333,0.666666666667,0,2,0.333333333333,0.666666666667,0,1.33333333333,150404,D,2.5,3.4,2.8
1,0,0,2.66666666667,0,0.666666666667,0.333333333333,0.666666666667,150404,H,1.44,4.75,7
0.333333333333,0.333333333333,0.333333333333,1,0,0.666666666667,0.333333333333,0.666666666667,150405,D,2.4,3.3,3
0.333333333333,0.333333333333,0.333333333333,1,0.333333333333,0.666666666667,0,0.666666666667,150405,H,1.95,3.5,4
0,0.666666666667,0.333333333333,1.33333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,150410,D,1.95,3.3,4.2
0.666666666667,0.333333333333,0,4,0,1,0,1.33333333333,150411,H,1.17,7.5,17
0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,2,150411,A,4.33,3.75,1.8
0.333333333333,0,0.666666666667,2,0.666666666667,0,0.333333333333,2,150411,A,3.3,3.4,2.2
1,0,0,1.66666666667,0.666666666667,0,0.333333333333,2,150411,H,2.8,3.4,2.5
0,0.666666666667,0.333333333333,0,0,1,0,0.666666666667,150411,H,3.1,3.4,2.3
0.333333333333,0.333333333333,0.333333333333,1.33333333333,0.333333333333,0.666666666667,0,0.666666666667,150411,D,1.67,3.75,5.5
0.333333333333,0,0.666666666667,2,0,0.333333333333,0.666666666667,0.666666666667,150412,H,2.4,3.3,3
0.333333333333,0.333333333333,0.333333333333,1.66666666667,0.333333333333,0,0.666666666667,1,150412,H,2.15,3.5,3.3
0.666666666667,0,0.333333333333,2.66666666667,0.666666666667,0,0.333333333333,2.66666666667,150417,D,4.2,3.75,1.85
0.333333333333,0.333333333333,0.333333333333,0.333333333333,0,0.666666666667,0.333333333333,0.666666666667,150418,H,2.2,3.4,3.3
0.333333333333,0.333333333333,0.333333333333,1,0,1,0,0,150418,H,1.22,6.5,13
0.666666666667,0.333333333333,0,1,0.333333333333,0.333333333333,0.333333333333,0.666666666667,150418,A,2.8,3.3,2.6
0.666666666667,0,0.333333333333,1.66666666667,0,0.666666666667,0.333333333333,0.333333333333,150418,D,2.5,3.1,3.1
0.666666666667,0.333333333333,0,2,1,0,0,2.66666666667,150418,A,5.5,4.2,1.6
1,0,0,3,0,0.333333333333,0.666666666667,1,150418,H,1.36,5.25,8
0,0.666666666667,0.333333333333,1,0,1,0,0.333333333333,150419,H,2,3.5,3.8
1,0,0,2.66666666667,0,0.333333333333,0.666666666667,0.666666666667,150419,D,1.7,3.8,5
0,0.333333333333,0.666666666667,1.66666666667,0,0,1,1,150424,H,2.45,3.3,2.9
0.666666666667,0.333333333333,0,2.33333333333,0.333333333333,0,0.666666666667,0.666666666667,150425,H,1.17,7.5,17
0.333333333333,0.333333333333,0.333333333333,1,0,1,0,1,150425,H,1.33,5.25,9
0.666666666667,0,0.333333333333,2.66666666667,1,0,0,2.33333333333,150425,D,4.75,3.8,1.75
0,0.666666666667,0.333333333333,0,0,1,0,0.333333333333,150425,H,2.7,3.4,2.6
0,0.666666666667,0.333333333333,1.33333333333,0,0.666666666667,0.333333333333,1,150425,A,2.4,3.5,2.88
0.666666666667,0,0.333333333333,2,0,0.666666666667,0.333333333333,0,150425,D,1.91,3.6,4
1,0,0,2.33333333333,0.333333333333,0.333333333333,0.333333333333,1,150426,H,2.4,3.5,2.88
0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,1.33333333333,150426,D,2.7,3.4,2.6
0.333333333333,0.333333333333,0.333333333333,0.666666666667,0,0.333333333333,0.666666666667,0,150502,D,2.1,3.4,3.6
0.666666666667,0.333333333333,0,1.66666666667,0,1,0,0,150502,A,1.91,3.6,4
0.333333333333,0.666666666667,0,1.33333333333,0.333333333333,0.333333333333,0.333333333333,1.33333333333,150502,D,4,4,1.83
1,0,0,4,1,0,0,2.33333333333,150502,H,2.38,3.3,3.1
0.333333333333,0.333333333333,0.333333333333,1,0,1,0,0.666666666667,150502,H,1.91,3.6,4
0.333333333333,0.333333333333,0.333333333333,0.333333333333,0,1,0,0.333333333333,150502,H,2.05,3.75,3.4
0.666666666667,0,0.333333333333,2.33333333333,0,0.666666666667,0.333333333333,0.666666666667,150502,D,1.4,4.75,8
0.333333333333,0,0.666666666667,1.33333333333,0.666666666667,0,0.333333333333,2,150503,A,5,3.6,1.75
0.333333333333,0.333333333333,0.333333333333,1.66666666667,0,1,0,0,150503,A,1.73,3.8,4.75
0.333333333333,0.666666666667,0,1,0,0.333333333333,0.666666666667,0.666666666667,150508,D,2.2,3.4,3.3
0.666666666667,0.333333333333,0,1.33333333333,0,1,0,1,150509,A,1.53,4.33,6
0.666666666667,0.333333333333,0,1.66666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,150509,H,1.29,5.5,11
0.333333333333,0,0.666666666667,2,0.333333333333,0.333333333333,0.333333333333,1.33333333333,150509,H,2.8,3.6,2.4
0,0.666666666667,0.333333333333,1.33333333333,0,0.333333333333,0.666666666667,1.66666666667,150509,D,2,3.6,3.6
1,0,0,2,0.666666666667,0,0.333333333333,1.66666666667,150509,H,2.5,3.4,2.8
0.666666666667,0,0.333333333333,2.66666666667,0.666666666667,0,0.333333333333,1.66666666667,150509,H,2,3.5,3.8
0.333333333333,0,0.666666666667,1.66666666667,0,0.333333333333,0.666666666667,0.333333333333,150510,H,2.75,3.3,2.6
0.333333333333,0,0.666666666667,1.33333333333,0.333333333333,0.333333333333,0.333333333333,1,150510,A,4.75,4.2,1.67
0.333333333333,0,0.666666666667,0.666666666667,0,0.333333333333,0.666666666667,1.33333333333,150516,A,2.3,3.4,3.1
0.333333333333,0.666666666667,0,1.33333333333,0.666666666667,0.333333333333,0,1,150516,H,7,4.2,1.5
0.333333333333,0.333333333333,0.333333333333,1,0,1,0,0,150516,D,2,3.5,3.75
1,0,0,3.33333333333,0.333333333333,0.666666666667,0,1.66666666667,150516,H,1.4,5,7.5
0.333333333333,0.666666666667,0,1.66666666667,0,0.333333333333,0.666666666667,0,150516,H,2.1,3.4,3.6
0.333333333333,0.333333333333,0.333333333333,1,0.333333333333,0.666666666667,0,0.666666666667,150516,H,1.62,4.2,5.25
0.666666666667,0,0.333333333333,2.33333333333,0.333333333333,0.666666666667,0,0.666666666667,150516,H,1.75,3.8,4.75
0.666666666667,0,0.333333333333,0.666666666667,0.666666666667,0,0.333333333333,2,150516,A,4.33,4,1.75
0.333333333333,0,0.666666666667,2,0.333333333333,0.333333333333,0.333333333333,1.66666666667,150516,H,2.63,3.5,2.6
0.666666666667,0.333333333333,0,1.33333333333,0.333333333333,0.333333333333,0.333333333333,1,150523,H,1.2,7,13
1,0,0,2.33333333333,0,0.333333333333,0.666666666667,1.66666666667,150523,H,1.29,5.75,10
0.333333333333,0,0.666666666667,1.66666666667,0.333333333333,0.333333333333,0.333333333333,1.33333333333,150523,H,4.5,4.33,1.67
0.666666666667,0,0.333333333333,2,0.666666666667,0.333333333333,0,1.66666666667,150523,D,3.8,3.8,1.91
0.333333333333,0.333333333333,0.333333333333,1.33333333333,0,0.666666666667,0.333333333333,0.333333333333,150523,H,2.4,3.6,2.8
0,0.333333333333,0.666666666667,1,0,0,1,1,150523,H,1.95,3.6,3.8
0,0.666666666667,0.333333333333,0.666666666667,0,0.666666666667,0.333333333333,0.333333333333,150523,H,1.91,3.75,3.9
1,0,0,2.33333333333,0.333333333333,0.666666666667,0,1.33333333333,150523,A,1.55,4.5,5.5
0.333333333333,0.333333333333,0.333333333333,1.66666666667,0,1,0,1.33333333333,150523,A,3.4,3.8,2.05
0,0.333333333333,0.666666666667,1.33333333333,0.666666666667,0.333333333333,0,1.33333333333,151023,A,2.1,3.6,3.4
1,0,0,4,0.333333333333,0.666666666667,0,1.66666666667,151024,H,1.1,9,29
0.333333333333,0.666666666667,0,1.33333333333,0,0.666666666667,0.333333333333,0.333333333333,151024,A,4.75,3.75,1.75
0.333333333333,0.666666666667,0,1.33333333333,0,0.666666666667,0.333333333333,0,151024,A,2.5,3.4,2.8
0.333333333333,0.333333333333,0.333333333333,0.666666666667,0,0.666666666667,0.333333333333,0.666666666667,151024,A,2.4,3.2,3.1
0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,2,151024,H,1.57,4.33,5.5
0.333333333333,0.666666666667,0,1,0.333333333333,0.666666666667,0,1.33333333333,151024,A,2.05,3.5,3.6
0.666666666667,0,0.333333333333,2.66666666667,0,0.666666666667,0.333333333333,1.33333333333,151025,H,1.2,7,13
0.666666666667,0.333333333333,0,2,0.666666666667,0.333333333333,0,0.666666666667,151025,H,2.15,3.5,3.3
0.333333333333,0.333333333333,0.333333333333,2.66666666667,1,0,0,2.33333333333,151030,D,15,8,1.17
0.333333333333,0.666666666667,0,1,0.333333333333,0.666666666667,0,1.33333333333,151031,D,2.3,3.4,3.1
0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0,2,151031,D,2.05,3.5,3.4
1,0,0,2.33333333333,0.666666666667,0.333333333333,0,2.66666666667,151031,A,3,3.3,2.4
0.666666666667,0.333333333333,0,1.33333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,151031,D,1.8,3.5,4.75
0,1,0,0,0.333333333333,0.333333333333,0.333333333333,1.33333333333,151031,A,7.5,5,1.4
0.666666666667,0,0.333333333333,2.33333333333,0.333333333333,0.333333333333,0.333333333333,1,151031,H,2.63,3.4,2.7
0,0.333333333333,0.666666666667,0,0.333333333333,0.333333333333,0.333333333333,0.666666666667,151101,A,2,3.3,4
0.333333333333,0.666666666667,0,0.666666666667,0.666666666667,0,0.333333333333,1.66666666667,151101,H,1.67,4,5
0.333333333333,0.666666666667,0,1,0.333333333333,0.333333333333,0.333333333333,1,151106,A,2.63,3.3,2.7
1,0,0,4.66666666667,0.333333333333,0.333333333333,0.333333333333,2.66666666667,151107,H,1.1,11,21
0.333333333333,0.666666666667,0,1.33333333333,0.666666666667,0.333333333333,0,0.666666666667,151107,D,2.75,3,2.8
0,0.333333333333,0.666666666667,1,0.333333333333,0.666666666667,0,0.666666666667,151107,D,2.1,3.6,3.4
0.666666666667,0,0.333333333333,2,0.333333333333,0.666666666667,0,1,151107,A,1.5,4.33,6.5
0,1,0,0.333333333333,0.333333333333,0.666666666667,0,0.666666666667,151107,H,3.3,3.6,2.15
1,0,0,3,0,0.333333333333,0.666666666667,0.666666666667,151107,D,1.62,3.8,6
0,0.666666666667,0.333333333333,1.33333333333,0.333333333333,0.666666666667,0,1.33333333333,151108,A,2.2,3.4,3.3
0.666666666667,0,0.333333333333,3.33333333333,0.666666666667,0.333333333333,0,1,151108,H,1.3,6,8.5
0,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0,2,151120,H,8.5,5,1.36
